1067870090	https://web.archive.org/web/20120214160639/http://jbbs.livedoor.jp/anime/846/storage/1067870090.html	【妄想】着ぐるみ小説スレ【連載？】
1081325649	https://web.archive.org/web/20090803104804/http://jbbs.livedoor.jp/anime/846/storage/1081325649.html	【妄想】着ぐるみ小説スレ第２章【連載？】
1122950720	https://web.archive.org/web/20090322230543/http://jbbs.livedoor.jp/anime/846/storage/1122950720.html	【妄想】着ぐるみ小説スレ第３章【連載？】
1184654919	https://web.archive.org/web/20090323011551/http://jbbs.livedoor.jp/anime/846/storage/1184654919.html	【妄想】着ぐるみ小説スレ第４章【連載？】
1211041119	https://web.archive.org/web/20090730010136/http://jbbs.livedoor.jp/anime/846/storage/1211041119.html	【妄想】着ぐるみ小説スレ第５章【連載？】
1247437212	https://web.archive.org/web/20150111082648/http://kigurumi.net63.net/kako/1247437212.html	【妄想】着ぐるみ小説スレ第６章【連載？】
